id	ini	fn	pt	漢字_程序改名	ipa调类	IPA_程序改名	注釋_程序改名	Unnamed: 8	Unnamed: 9	Unnamed: 10	Unnamed: 11	Unnamed: 12	ɔ	184
3235	k	ɐn	31	竟	kɐn31	kɐn3	～然	2						
3236	k	ian	451	鏡	kian451	kian5	镜子	2						
3237	h	ɐn	33	卿	hɐn33	hɐn1	～家；人名用字	7						
3238	kʰ	ɐn	451	慶	kʰɐn451	kʰɐn5	～祝	2						
3239	k	ɐn	451	擎	kɐn451	kɐn5	举起，～旗	5						
3240	k	ɐn	33	鯨	kɐn33	kɐn1	～鱼	2						
3241	k	ɐn	31	競	kɐn31	kɐn3	～争，～赛	5						
3242	kʰ	iɛt	55	劇	kʰiɛt5	kʰiɛt8a	～烈，京～[文]	8						
3243	kʰ	iɛt	55	劇	kʰiɛt5	kʰiɛt8a	快[白]	4						
3244	kʰ	iɛt	55	屐	kʰiɛt5	kʰiɛt8a	木～	2						
3245	ȵ	ɐn	213	迎	ȵɐn213	ȵɐn2	～接，欢～	5						
3246	m	ɐt	55	逆	mɐt5	mɐt8a	～风	2						
3247	j	ɐn	33	英	jɐn33	jɐn1	～雄；～国（国名）	9						
3248	j	ɐn	31	影	jɐn31	jɐn3	电～	2						
3249	j	ɐn	31	映	jɐn31	jɐn3	反～	2						
3250	p	ian	31	餅	pian31	pian3	～干	2						
3251	p	ɐn	451	併	pɐn451	pɐn5	合～	2						
3252	p	iɛt	31	璧	piɛt31	piɛt7	美玉，珠联～合	7						
3253	pʰ	ɐn	451	聘	pʰɐn451	pʰɐn5	～请，特～	5						
3254	pʰ	ɐt	31	僻	pʰɐt31	pʰɐt7	偏～，～静	5						
3255	pʰ	ɐt	31	闢	pʰɐt31	pʰɐt7	开～，复～	5						
3256	m	ian	213	名	mian213	mian2	姓～	2						
3257	l	ian	33	領	lian33	lian1	～导，衫～（衣领）	9						
3258	l	ian	33	嶺	lian33	lian1	～南[文]	5						
3259	l	ian	33	嶺	lian33	lian1	～岗[白]	5						
3260	l	ɐn	31	令	lɐn31	lɐn3	命～，口～	5						
3261	ts	ɐn	33	精	tsɐn33	tsɐn1	～神	2						
3262	ts	ɐn	33	晶	tsɐn33	tsɐn1	水～	2						
3263	ts	ɐn	33	睛	tsɐn33	tsɐn1	眼～	2						
3264	ts	ian	31	井	tsian31	tsian3	～水，～～有条	7						
3265	ts	ɐt	31	積	tsɐt31	tsɐt7	～极，累～	5						
3266	ts	iɛt	31	跡	tsiɛt31	tsiɛt7	～象，痕～[文]	8						
3267	ts	iɛt	31	跡	tsiɛt31	tsiɛt7	脚～，油～[白]	8						
3268	ts	iɛt	31	脊	tsiɛt31	tsiɛt7	～椎，背～	5						
3269	tsʰ	ɐn	33	清	tsʰɐn33	tsʰɐn1	～楚，～水[文]	8						
3270	tsʰ	ɐn	33	清	tsʰɐn33	tsʰɐn1	～明[白]	5						
3271	tsʰ	ian	31	請	tsʰian31	tsʰian3	～人，邀～	5						
3272	tsʰ	ɐn	213	情	tsʰɐn213	tsʰɐn2	感～，～节[文]	8						
3273	tsʰ	ɐn	213	情	tsʰɐn213	tsʰɐn2	亲～（亲戚）[白]	9						
3274	tsʰ	ian	213	晴	tsʰian213	tsʰian2	天～	2						
3275	tsʰ	ɐn	31	靜	tsʰɐn31	tsʰɐn3	安～	2						
3276	tsʰ	ɐn	31	靖	tsʰɐn31	tsʰɐn3	李～（人名）	6						
3277	tsʰ	ian	31	淨	tsʰian31	tsʰian3	干～	2						
3278	tsʰ	ɐt	55	籍	tsʰɐt5	tsʰɐt8a	祖～，～贯	5						
3279	tsʰ	ɐt	55	藉	tsʰɐt5	tsʰɐt8a	狼～	2						
3280	ɬ	ɐn	31	省	ɬɐn31	ɬɐn3	反～	2						
3281	ɬ	ɐn	451	性	ɬɐn451	ɬɐn5	～别，天～	5						
3282	ɬ	ian	451	姓	ɬian451	ɬian5	～名	2						
3283	tʰ	on	451	惜	tʰʊŋ451	tʰʊŋ5	疼爱[白]	5						
3284	ɬ	ɐt	31	惜	ɬɐt31	ɬɐt7	可～，珍～[文]	8						
3285	ɬ	ɐt	31	昔	ɬɐt31	ɬɐt7	～日，今～	5						
3286	tsʰ	iɛt	55	席	tsʰiɛt5	tsʰiɛt8a	酒～，主～	5						
3287	tsʰ	iɛt	55	蓆	tsʰiɛt5	tsʰiɛt8a	草～	2						
3288	ɬ	ɐt	31	夕	ɬɐt31	ɬɐt7	～阳	2						
3289	ts	ɐn	33	貞	tsɐn33	tsɐn1	～节	2						
3290	ts	ɐn	33	偵	tsɐn33	tsɐn1	～察，刑～	5						
3291	tsʰ	ɐn	213	逞	tsʰɐn213	tsʰɐn2	～能，得～	5						
3292	tsʰ	ɐn	213	呈	tsʰɐn213	tsʰɐn2	～现，辞～	5						
3293	tsʰ	ɐn	213	程	tsʰɐn213	tsʰɐn2	～度，路～[文]	8						
3294	tsʰ	ɐn	213	程	tsʰɐn213	tsʰɐn2	姓[白]	4						
3295	tsʰ	ɐn	31	鄭	tsʰɐn31	tsʰɐn3	～重；姓	4						
3296	ts	ɐn	33	正	tsɐn33	tsɐn1	～月	2						
3297	ts	ɐn	33	征	tsɐn33	tsɐn1	长～，特～	5						
3298	ts	ɐn	31	整	tsɐn31	tsɐn3	～体，完～[文]	8						
3299	ts	ɐn	31	整	tsɐn31	tsɐn3	修理，～车[白]	8						
3300	ts	ɐn	451	正	tsɐn451	tsɐn5	立～，～直[文]	8						
3301	ts	ɐn	451	正	tsɐn451	tsɐn5	～好，～来[白]	8						
3302	ts	ɐn	451	政	tsɐn451	tsɐn5	行～，～治	5						
3303	ts	ɐt	31	隻	tsɐt31	tsɐt7	两～	2						
3304	ts	ɐt	31	炙	tsɐt31	tsɐt7	烤火，～火	5						
3305	tsʰ	ɐt	31	赤	tsʰɐt31	tsʰɐt7	～色，～脚	5						
3306	tsʰ	ɐt	31	斥	tsʰɐt31	tsʰɐt7	排～，～责	5						
3307	tsʰ	ɐt	31	尺	tsʰɐt31	tsʰɐt7	～寸	2						
3308	s	a	451	射	sa451	sa5	～箭，发～	5						
3309	s	ɐn	33	聲	sɐn33	sɐn1	～音，笑～	5						
3310	s	ɐn	451	聖	sɐn451	sɐn5	神～，～水	5						
3311	ɬ	ɐt	31	適	ɬɐt31	ɬɐt7	～应，合～	5						
3312	ɬ	ɐt	31	釋	ɬɐt31	ɬɐt7	解～	2						
3313	s	ɐn	213	成	sɐn213	sɐn2	～功，完～[文]	8						
3314	tsʰ	ɐn	213	成	tsʰɐn213	tsʰɐn2	两～[白]	5						
3315	s	ɐn	213	成	sɐn213	sɐn2	事成，做～[白]	8						
3316	s	ɐn	213	城	sɐn213	sɐn2	～市，县～	5						
3317	tsʰ	ɐn	213	誠	tsʰɐn213	tsʰɐn2	真～，～实	5						
3318	s	ɐn	451	盛	sɐn451	sɐn5	兴～，茂～	5						
3319	s	ɐt	55	石	sɐt5	sɐt8a	～头，～榴	5						
3320	k	ian	31	頸	kian31	kian3	脖子	2						
3321	kʰ	ian	33	輕	kʰian33	kʰian1	年～，～松[文]	8						
3322	kʰ	ian	33	輕	kʰian33	kʰian1	不重；年～，～松[白]	11						
3323	j	ɐn	33	嬰	jɐn33	jɐn1	～儿	2						
3324	j	ɐn	33	纓	jɐn33	jɐn1	红～枪	3						
3325	j	ɐt	31	益	jɐt31	jɐt7	得～，有～	5						
3326	j	ɐn	213	盈	jɐn213	jɐn2	～利，～亏	5						
3327	j	ɐn	213	贏	jɐn213	jɐn2	～输	2						
3328	j	ɐt	55	亦	jɐt5	jɐt8a	～可以	3						
3329	j	ɐt	55	譯	jɐt5	jɐt8a	翻～	2						
3330	j	ɐt	55	易	jɐt5	jɐt8a	交～，贸～	5						
3331	j	ɐt	55	液	jɐt5	jɐt8a	～体，输～	5						
3332	h	iɛt	31	腋	hiɛt31	hiɛt7	～下	2						
3333	p	iɛt	31	壁	piɛt31	piɛt7	墙～	2						
3334	pʰ	ɐn	451	拼	pʰɐn451	pʰɐn5	～音	2						
3335	pʰ	iɛt	31	劈	pʰiɛt31	pʰiɛt7	～开，用刀～，雷～	9						
3336	pʰ	ɐt	31	霹	pʰɐt31	pʰɐt7	～雳舞	3						
3337	pʰ	ɐn	213	瓶	pʰɐn213	pʰɐn2	热水～	3						
3338	pʰ	ɐn	451	屏	pʰɐn451	pʰɐn5	～风，～障	5						
3339	pʰ	ɐn	213	萍	pʰɐn213	pʰɐn2	薸[训]	4						
3340	pʰ	ɐn	213	萍	pʰɐn213	pʰɐn2	～水相逢；人名用字	9						
3341	p	ɐn	451	並	pɐn451	pɐn5	～且，～排	5						
3342	m	ian	213	銘	mian213	mian2	～文，～刻	5						
3344	t	ɐn	33	丁	tɐn33	tɐn1	天干；姓	4						
3345	t	ɐn	33	釘	tɐn33	tɐn1	铁～[名]	5						
3346	t	a	31	頂	ta31	ta3	山～[白]	5						
3347	t	ɐn	31	頂	tɐn31	tɐn3	～唔得（顶不住）[文]	11						
3348	t	a	31	鼎	ta31	ta3	～盛	2						
3349	t	ɐn	33	釘	tɐn33	tɐn1	～铁钉[动]	6						
3350	t	an	451	訂	tan451	tan5	预～，～房间	6						
3351	t	ɐt	31	的	tɐt31	tɐt7	目～，～确	5						
3352	t	ɐt	31	滴	tɐt31	tɐt7	～水，两～	5						
3353	t	ɐt	31	嫡	tɐt31	tɐt7	～系，～亲，～子	8						
3354	tʰ	ɐn	33	聽	tʰɐn33	tʰɐn1	～话	2						
3355	tʰ	ɐn	33	廳	tʰɐn33	tʰɐn1	客～，～长	5						
3356	t	ɐn	33	汀	tɐn33	tɐn1	长～，～江（地名）	9						
3357	tʰ	ɐn	33	聽	tʰɐn33	tʰɐn1	听任，～佢（随他）	9						
3358	tʰ	ɐt	31	踢	tʰɐt31	tʰɐt7	～球	2						
3359	tʰ	ɐt	31	剔	tʰɐt31	tʰɐt7	挑～	2						
3360	tʰ	ɐn	213	亭	tʰɐn213	tʰɐn2	凉～	2						
3361	tʰ	ɐn	213	停	tʰɐn213	tʰɐn2	～止	2						
3362	tʰ	ɐn	213	廷	tʰɐn213	tʰɐn2	朝～	2						
3363	tʰ	ɐn	213	庭	tʰɐn213	tʰɐn2	家～，～院	5						
3364	tʰ	ɐn	213	蜓	tʰɐn213	tʰɐn2	蜻～	2						
3365	tʰ	ɐn	213	艇	tʰɐn213	tʰɐn2	快～，潜～	5						
3366	tʰ	eŋ	213	挺	tʰeŋ213	tʰeŋ2	坚～，叶～[文]	8						
3367	tʰ	eŋ	213	挺	tʰeŋ213	tʰeŋ2	～起来[白]	6						
3368	tʰ	ɐn	31	定	tʰɐn31	tʰɐn3	稳～；永～（地名）	9						
3369	tʰ	ɐt	55	笛	tʰɐt5	tʰɐt8a	笛子	2						
3370	tʰ	ɐt	55	敵	tʰɐt5	tʰɐt8a	～人	2						
3371	tʰ	ɐt	55	狄	tʰɐt5	tʰɐt8a	姓，～青	4						
3372	tʰ	ɐt	55	糴	tʰɐt5	tʰɐt8a	～米（买米）	6						
3373	n	ɐn	213	寧	nɐn213	nɐn2	安～；～波（地名）	9						
3374	n	ɐn	213	寧	nɐn213	nɐn2	～可	2						
3376	l	ɐn	213	靈	lɐn213	lɐn2	～活	2						
3377	l	ɐn	213	零	lɐn213	lɐn2	十～个，～头	6						
3378	l	ɐn	213	鈴	lɐn213	lɐn2	～声，风～	5						
3379	l	ɐn	213	伶	lɐn213	lɐn2	聪明～俐[文]	7						
3380	l	ɐn	213	伶	lɐn213	lɐn2	～俐（干净）[白]	9						
3381	j	i	31	羽	ji31	ji3	～毛，顶上花～	7						
3382	l	ɐn	31	另	lɐn31	lɐn3	～外	2						
3383	l	ɐt	55	歷	lɐt5	lɐt8a	～史，经～	5						
3384	l	ɐt	55	曆	lɐt5	lɐt8a	日～，～书	5						
3385	ts	ɐt	31	績	tsɐt31	tsɐt7	成～	2						
3386	tsʰ	ian	33	青	tsʰian33	tsʰian1	～色，～年	5						
3387	tsʰ	ian	33	蜻	tsʰian33	tsʰian1	～蜓	2						
3388	tsʰ	ɐt	31	戚	tsʰɐt31	tsʰɐt7	亲～；姓，～继光	8						
3389	ɬ	ok	31	寂	ɬʊk31	ɬʊk7	～寞	2						
3390	ɬ	ɐn	33	星	ɬɐn33	ɬɐn1	火～，～～[文]	8						
3391	ɬ	ɐn	33	星	ɬɐn33	ɬɐn1	～夜[白]	5						
3392	ɬ	ɐn	33	腥	ɬɐn33	ɬɐn1	～味[文]	5						
3393	ɬ	ɐn	33	腥	ɬɐn33	ɬɐn1	菜腥味，臭～[白]	9						
3394	ɬ	ɐn	33	腥	ɬɐn33	ɬɐn1	～味，臭镬～[白]	9						
3395	ɬ	ɐn	33	猩	ɬɐn33	ɬɐn1	大～～	3						
3396	ɬ	ian	31	醒	ɬian31	ɬian3	清～，～过来	6						
3397	ɬ	iɛt	31	錫	ɬiɛt31	ɬiɛt7	～纸；无～（地名）	9						
3398	ɬ	ɐt	31	析	ɬɐt31	ɬɐt7	分～[文]	5						
3399	ɬ	ɐt	31	析	ɬɐt31	ɬɐt7	量词，一～（一片）[白]	12						
3400	k	ɐn	33	經	kɐn33	kɐn1	念～，～济[文]	8						
3401	k	ɐn	451	徑	kɐn451	kɐn5	半～	2						
3402	k	ɐn	33	經	kɐn33	kɐn1	～纬，～线[文]	8						
3403	k	ɐn	33	經	kɐn33	kɐn1	～丝（蜘蛛织网）[白]	11						
3405	k	ɐt	31	擊	kɐt31	kɐt7	～中，打～	5						
3406	k	ɐt	31	激	kɐt31	kɐt7	～动	2						
3407	h	ɐn	33	馨	hɐn33	hɐn1	温～	2						
3408	h	ɐn	213	形	hɐn213	hɐn2	～状，地～	5						
3409	h	ɐn	213	型	hɐn213	hɐn2	～号，类～	5						
3410	h	ɐn	213	刑	hɐn213	hɐn2	判～，～法	5						
3411	kʰ	ɔn	451	礦	kʰɔŋ451	kʰɔŋ5	煤～，～工	5						
3412	v	ɐn	213	橫	vɐn213	vɐn2	～直	2						
3413	v	ɐn	213	橫	vɐn213	vɐn2	蛮～[文]	5						
3415	kʷ	ɐn	33	轟	kʷɐn33	kʷɐn1	～炸	2						
3416	f	on	213	宏	fʊŋ213	fʊŋ2	～大	2						
3417	f	ɐt	55	獲	fɐt5	fɐt8a	收～	2						
3418	v	ɐt	55	獲	vɐt5	vɐt8a	～奖	2						
3419	v	ɐt	55	劃	vɐt5	vɐt8a	计～，～线	5						
3420	h	on	33	兄	hʊŋ33	hʊŋ1	～弟	2						
3421	j	on	213	榮	jʊŋ213	jʊŋ2	光～，～誉	5						
3422	j	ɐn	31	永	jɐn31	jɐn3	～远	2						
3423	j	ɐn	31	泳	jɐn31	jɐn3	游～	2						
3424	j	un	31	詠	jun31	jun3	歌～	2						
3425	kʰ	ɐn	33	傾	kʰɐn33	kʰɐn1	～向，左～	5						
3426	kʰ	ɐn	31	頃	kʰɐn31	kʰɐn3	千～，～刻	5						
3427	kʰ	ɐn	213	瓊	kʰɐn213	kʰɐn2	～楼；人名用字	7						
3428	j	ɐn	213	營	jɐn213	jɐn2	国～，～养[文]	8						
3429	j	ɐn	213	營	jɐn213	jɐn2	～长[白]	5						
3430	kʰ	ɐn	31	穎	kʰɐn31	kʰɐn3	新～；邓～超（人名）	10						
3431	j	ɐt	55	疫	jɐt5	jɐt8a	～苗，防～站	6						
3432	j	ɐt	55	役	jɐt5	jɐt8a	战～	2						
3433	j	on	213	螢	jʊŋ213	jʊŋ2	～火虫	3						
3434	p	ok	31	卜	pʊk31	pʊk7	占～；姓	4						
3435	pʰ	ɐt	55	卜	pʰɐt5	pʰɐt8a	萝～	2						
3436	pʰ	ɔk	31	撲	pʰɔk31	pʰɔk7	反～，～灭	5						
3437	pʰ	ɔk	31	仆	pʰɔk31	pʰɔk7	倒下	2						
3438	pʰ	on	213	篷	pʰʊŋ213	pʰʊŋ2	帐～	2						
3439	pʰ	on	213	蓬	pʰʊŋ213	pʰʊŋ2	～勃；～莱（地名）	9						
3440	p	ok	31	僕	pʊk31	pʊk7	奴～，～人	5						
3441	pʰ	au	31	曝	pʰau31	pʰau3	～光，一～十寒	7						
3442	pʰ	au	31	瀑	pʰau31	pʰau3	～布	2						
3443	m	on	213	蒙	mʊŋ213	mʊŋ2	～蔽，天～～，～古（地名）	13						
3444	m	on	31	懵	mʊŋ31	mʊŋ3	～懂	2						
3445	m	ok	31	木	mʊk31	mʊk7	～工	2						
3446	t	oŋ	33	東	tʊŋ33	tʊŋ1	东南西北	4						
3447	t	oŋ	31	董	tʊŋ31	tʊŋ3	古～；姓，～存瑞	8						
3448	t	oŋ	31	懂	tʊŋ31	tʊŋ3	懵～，唔懂（不懂）	9						
3449	t	oŋ	451	凍	tʊŋ451	tʊŋ5	冰～，～伤	5						
3450	t	oŋ	451	棟	tʊŋ451	tʊŋ5	～梁；两～	5						
3451	tʰ	oŋ	33	通	tʰʊŋ33	tʰʊŋ1	～过，～风，打～	8						
3452	tʰ	oŋ	31	桶	tʰʊŋ31	tʰʊŋ3	水～	2						
3453	tʰ	oŋ	31	捅	tʰʊŋ31	tʰʊŋ3	～破	2						
3454	tʰ	oŋ	451	痛	tʰʊŋ451	tʰʊŋ5	～苦	2						
3455	tʰ	ɔk	31	禿	tʰɔk31	tʰɔk7	～头	2						
3456	tʰ	oŋ	213	同	tʰʊŋ213	tʰʊŋ2	相～，～学	5						
3457	tʰ	oŋ	213	銅	tʰʊŋ213	tʰʊŋ2	金银～铁	4						
3458	tʰ	oŋ	213	桐	tʰʊŋ213	tʰʊŋ2	～油，梧～	5						
3459	tʰ	oŋ	213	筒	tʰʊŋ213	tʰʊŋ2	电～，话～	5						
3460	tʰ	oŋ	213	童	tʰʊŋ213	tʰʊŋ2	～年，儿～	5						
3461	tʰ	oŋ	213	瞳	tʰʊŋ213	tʰʊŋ2	～孔	2						
3462	tʰ	oŋ	31	動	tʰʊŋ31	tʰʊŋ3	～作[文]	5						
3463	ȵ	ok	55	動	ȵʊk5	ȵʊk8a	～来～去[白]	7						
3464	tʰ	on	31	洞	tʰʊŋ31	tʰʊŋ3	山～，～察	5						
3465	tʰ	ok	55	獨	tʰʊk5	tʰʊk8a	单～，～立	5						
3466	tʰ	ok	55	讀	tʰʊk5	tʰʊk8a	～书，阅～	5						
3467	l	oŋ	213	籠	lʊŋ213	lʊŋ2	鸟～，～罩	5						
3468	l	oŋ	33	聾	lʊŋ33	lʊŋ1	耳～	2						
3469	l	oŋ	31	攏	lʊŋ31	lʊŋ3	靠～，～总（一共）	9						
3470	l	oŋ	31	弄	lʊŋ31	lʊŋ3	玩～	2						
3471	l	ok	55	鹿	lʊk5	lʊk8a	～角，梅花～	6						
3472	ts	oŋ	33	椶	tsʊŋ33	tsʊŋ1	～树，～色	5						
3473	ts	oŋ	33	鬃	tsʊŋ33	tsʊŋ1	马～，猪～	5						
3474	ts	oŋ	31	總	tsʊŋ31	tsʊŋ3	～共，汇～	5						
3475	ts	oŋ	451	糉	tsʊŋ451	tsʊŋ5	粽子	2						
3476	tsʰ	oŋ	33	聰	tsʰʊŋ33	tsʰʊŋ1	～明	2						
3477	tsʰ	oŋ	33	蔥	tsʰʊŋ33	tsʰʊŋ1		0						
3478	tsʰ	oŋ	33	囪	tsʰʊŋ33	tsʰʊŋ1	烟～	2						
3479	tsʰ	oŋ	213	叢	tsʰʊŋ213	tsʰʊŋ2	草～，～书	5						
3480	tsʰ	ok	55	族	tsʰʊk5	tsʰʊk8a	～长，民～	5						
3481	ɬ	oŋ	451	送	ɬʊŋ451	ɬʊŋ5	～人	2						
3482	tsʰ	ok	31	速	tsʰʊk31	tsʰʊk7	～度	2						
3483	k	oŋ	33	公	kʊŋ33	kʊŋ1	～安，办～	5						
3484	k	oŋ	33	蚣	kʊŋ33	kʊŋ1	蜈～	2						
3485	k	oŋ	33	工	kʊŋ33	kʊŋ1	～人，打～	5						
3486	k	oŋ	33	功	kʊŋ33	kʊŋ1	～夫，成～	5						
3487	k	oŋ	33	攻	kʊŋ33	kʊŋ1	～击，进～	5						
3488	k	on	451	貢	kʊŋ451	kʊŋ5	～献	2						
3489	k	ok	31	穀	kʊk31	kʊk7	五～	2						
3490	k	ok	31	谷	kʊk31	kʊk7	山～	2						
3491	kʰ	on	33	空	kʰʊŋ33	kʰʊŋ1	～虚，天～	5						
3492	kʰ	on	33	空	kʰʊŋ33	kʰʊŋ1	～缺	2						
3493	kʰ	on	31	孔	kʰʊŋ31	kʰʊŋ3	钻～；姓，～子	7						
3494	kʰ	on	451	控	kʰʊŋ451	kʰʊŋ5	～制	2						
3495	kʰ	ok	31	哭	kʰʊk31	kʰʊk7	～泣	2						
3496	h	oŋ	451	烘	hʊŋ451	hʊŋ5	～干	2						
3497	h	oŋ	31	哄	hʊŋ31	hʊŋ3	～骗	2						
3498	f	on	213	紅	fʊŋ213	fʊŋ2	～色	2						
3499	f	on	213	洪	fʊŋ213	fʊŋ2	～水；姓，～秀全	8						
3500	f	on	213	鴻	fʊŋ213	fʊŋ2	大展～图	4						
3501	k	on	451	汞	kʊŋ451	kʊŋ5	水银，～柱	5						
3502	f	ok	55	斛	fʊk5	fʊk8a	石～（中药）	6						
3503	j	on	33	翁	jʊŋ33	jʊŋ1	白头～；姓	5						
3504	ʔ	ɐn	33	甕	ʔɐn33	ʔɐn1	小口大肚陶器	6						
3505	ʔ	ok	31	屋	ʔʊk31	ʔʊk7	老～	2						
3506	t	on	33	冬	tʊŋ33	tʊŋ1	过～，～节（冬至）	9						
3507	t	ok	31	篤	tʊk31	tʊk7	～信，～定	5						
3508	t	ok	31	督	tʊk31	tʊk7	～促，监～	5						
3509	tʰ	oŋ	31	統	tʰʊŋ31	tʰʊŋ3	～一，总～	5						
3510	tʰ	ok	55	毒	tʰʊk5	tʰʊk8a	中～，～药	5						
3511	n	oŋ	213	農	nʊŋ213	nʊŋ2	～村	2						
3512	n	oŋ	213	膿	nʊŋ213	nʊŋ2	化～	2						
3513	ts	oŋ	33	宗	tsʊŋ33	tsʊŋ1	祖～，～教	5						
3514	ts	oŋ	33	綜	tsʊŋ33	tsʊŋ1	～合；织布机上的综	9						
3515	ɬ	oŋ	33	鬆	ɬʊŋ33	ɬʊŋ1	轻～，放～	5						
3516	ɬ	oŋ	451	宋	ɬʊŋ451	ɬʊŋ5	～朝；姓，～美龄	8						
3517	kʰ	u	451	酷	kʰu451	kʰu5	残～	2						
3518	ʔ	ɔ	451	沃	ʔɔ451	ʔɔ5	肥～	2						
3519	f	on	33	風	fʊŋ33	fʊŋ1	大～，～气	5						
3520	f	on	33	楓	fʊŋ33	fʊŋ1	～树，～叶	5						
3521	f	on	33	瘋	fʊŋ33	fʊŋ1	～狂	2						
3522	f	on	451	諷	fʊŋ451	fʊŋ5	～刺	2						
3523	f	ok	31	福	fʊk31	fʊk7	～气，享～	5						
3524	f	ok	31	幅	fʊk31	fʊk7	一～画，～度	6						
3525	f	ok	31	蝠	fʊk31	fʊk7	蝙～	2						
3526	f	ok	31	辐	fʊk31	fʊk7	～射	2						
3527	f	ok	31	複	fʊk31	fʊk7	重～，～印，～写纸	9						
3528	f	ok	31	腹	fʊk31	fʊk7	心～，收～	5						
3529	f	on	33	豐	fʊŋ33	fʊŋ1	～收	2						
3530	f	ok	31	覆	fʊk31	fʊk7	～盖[文]	5						
3531	pʰ	ok	31	覆	pʰʊk31	pʰʊk7	倒扣，碗倒扣在桌面[白]	12						
3532	f	oŋ	213	馮	fʊŋ213	fʊŋ2	姓	1						
3533	f	oŋ	31	鳳	fʊŋ31	fʊŋ3	～凰	2						
3534	f	ok	55	服	fʊk5	fʊk8a	～务	2						
3535	f	ok	55	伏	fʊk5	fʊk8a	三～，起～[文]	8						
3536	pʰ	ok	55	伏	pʰʊk5	pʰʊk8a	趴，在桌子上趴着睡[白]	12						
3537	f	ok	55	袱	fʊk5	fʊk8a	包～	2						
3538	f	ok	31	復	fʊk31	fʊk7	恢～，～原，报～	8						
3539	m	on	31	夢	mʊŋ31	mʊŋ3	发～	2						
3540	m	ok	31	目	mʊk31	mʊk7	～的；节～	5						
3541	m	ok	31	穆	mʊk31	mʊk7	姓，～桂英	5						
3542	m	ok	55	牧	mʊk5	mʊk8a	放～，畜～局	6						
3543	l	oŋ	213	隆	lʊŋ213	lʊŋ2	兴～，～重	5						
3544	l	ok	31	六	lʊk31	lʊk7	数字	2						
3545	l	ok	55	陸	lʊk5	lʊk8a	大～，～续	5						
3546	ɬ	oŋ	213	嵩	ɬʊŋ213	ɬʊŋ2	～山；严～（人名）	9						
3547	ɬ	ok	31	肅	ɬʊk31	ɬʊk7	严～	2						
3548	ɬ	ok	31	宿	ɬʊk31	ɬʊk7	～舍，住～	5						
3549	ts	oŋ	33	中	tsʊŋ33	tsʊŋ1	～间，～秋[文]	8						
3550	ts	oŋ	33	中	tsʊŋ33	tsʊŋ1	～央；头顶物，～头帕[白]	13						
3551	ts	oŋ	33	忠	tsʊŋ33	tsʊŋ1	～心	2						
3552	ts	oŋ	451	中	tsʊŋ451	tsʊŋ5	射～，～状元	6						
3553	ts	ok	31	竹	tsʊk31	tsʊk7	～叶	2						
3554	tsʰ	ok	31	築	tsʰʊk31	tsʰʊk7	建～	2						
3555	tsʰ	ok	31	畜	tsʰʊk31	tsʰʊk7	牲～，～牲	5						
3556	tsʰ	oŋ	213	蟲	tsʰʊŋ213	tsʰʊŋ2	害～	2						
3557	tsʰ	oŋ	31	仲	tsʰʊŋ31	tsʰʊŋ3	伯～叔；杜～（中药）	10						
3558	tsʰ	ok	55	逐	tsʰʊk5	tsʰʊk8a	～渐，驱～	5						
3559	tsʰ	ok	55	軸	tsʰʊk5	tsʰʊk8a	压～，～承	5						
3560	ɬ	oŋ	213	崇	ɬʊŋ213	ɬʊŋ2	～高，推～	5						
3561	ɬ	ok	31	縮	ɬʊk31	ɬʊk7	压～，～小	5						
3562	ts	oŋ	33	終	tsʊŋ33	tsʊŋ1	～于，始～	5						
3563	ts	oŋ	451	眾	tsʊŋ451	tsʊŋ5	群～	2						
3564	ts	ok	31	祝	tsʊk31	tsʊk7	～贺，庆～	5						
3565	ts	ok	31	粥	tsʊk31	tsʊk7	煮～	2						
3566	tsʰ	oŋ	33	充	tsʰʊŋ33	tsʰʊŋ1	～分，冒～	5						
3567	tʰ	oŋ	31	銃	tʰʊŋ31	tʰʊŋ3	打鸟的土枪，放～	8						
3568	s	ok	31	叔	sʊk31	sʊk7	二～，～～	5						
3569	s	ok	55	熟	sʊk5	sʊk8a	煮～，～悉	5						
3570	ɬ	ok	31	淑	ɬʊk31	ɬʊk7	～女，贤～	5						
3571	j	oŋ	213	戎	jʊŋ213	jʊŋ2	～马生涯	4						
3572	j	oŋ	213	絨	jʊŋ213	jʊŋ2	灯芯～，～毛	6						
3573	ȵ	ok	31	肉	ȵʊk31	ȵʊk7	猪～	2						
3574	k	oŋ	33	弓	kʊŋ33	kʊŋ1	～箭	2						
3575	k	oŋ	33	躬	kʊŋ33	kʊŋ1	鞠～	2						
3576	k	oŋ	33	宮	kʊŋ33	kʊŋ1	～殿，大闹天～	7						
3577	k	ok	31	菊	kʊk31	kʊk7	～花	2						
3578	kʰ	ok	31	麴	kʰʊk31	kʰʊk7	酒～	2						
3579	kʰ	oŋ	213	窮	kʰʊŋ213	kʰʊŋ2	～人，无～	5						
3580	tsʰ	ok	31	畜	tsʰʊk31	tsʰʊk7	～牧局	3						
3581	tsʰ	ok	31	蓄	tsʰʊk31	tsʰʊk7	储～，～水	5						
3582	v	ɐt	31	郁	vɐt31	vɐt7	抑～；～金香；姓	8						
3583	s	oŋ	213	熊	sʊŋ213	sʊŋ2	～猫	2						
3584	s	oŋ	213	雄	sʊŋ213	sʊŋ2	英～	2						
